AGE,HOMEOWNER,HIT,MALEVET,VIETVETS,WWIIVETS,LOCALGOV,STATEGOV,FEDGOV,CARDPROM,MAXADATE,NUMPROM,CARDPM12,NUMPRM12,NGIFTALL,CARDGIFT,MINRAMNT,MINRDATE,MAXRAMNT,MAXRDATE,LASTGIFT,AVGGIFT,CONTROLN,HPHONE_D,CLUSTER2,CHILDREN,GIFTAMNT
75,Y,2,26,32,28,9,3,3,24,9702,62,6,13,7,7,10,9101,16,9310,15,13.71428571,39667,1,21,0,15
76,Y,5,34,9,70,10,1,2,13,9702,30,6,12,5,2,15,9409,35,9506,25,24,36460,1,10,0,31
62,Y,14,29,47,11,7,7,5,33,9702,79,6,13,22,13,3,8703,25,9212,24,13.27272727,108115,1,5,0,100
87,Y,3,42,17,48,6,7,1,10,9702,23,6,12,3,2,3,9501,15,9507,9,9,167202,1,19,0,15
54,Y,2,32,50,19,4,1,1,14,9702,39,6,14,5,4,3,9201,15,9602,15,9,24747,1,2,0,15
63,Y,0,36,31,27,3,3,1,26,9702,57,6,11,7,5,3,8809,20,9506,20,12.14285714,135430,1,3,0,25
80,Y,20,30,25,53,3,0,3,6,9702,15,4,10,3,3,3,9509,10,9603,10,6,46957,1,62,0,10
74,N,0,26,55,19,6,9,2,32,9702,77,6,13,16,9,4,9002,50,9209,15,9.9375,79641,0,2,0,12
36,Y,0,22,0,54,4,9,0,26,9702,69,6,13,15,7,4,9004,17,9210,15,12.33333333,58538,1,57,1,10
66,Y,0,35,47,17,5,2,4,21,9702,66,6,27,16,4,1,9304,5,9509,5,2.8125,12517,0,15,1,1
54,Y,3,34,40,49,4,11,0,13,9702,35,6,13,9,2,2,9311,5.6,9504,3,3.288888889,24722,1,54,0,3
87,Y,3,39,23,53,10,3,4,10,9702,24,4,10,4,2,4,9502,15,9603,15,7.25,174956,0,39,0,10
73,N,0,38,16,46,5,8,2,15,9702,35,4,7,9,4,4,9401,10,9012,10,7.555555556,134398,0,27,0,10
41,Y,4,31,42,21,5,3,3,6,9702,15,4,10,1,1,20,9509,20,9509,20,20,69445,1,15,1,10
59,Y,13,45,24,60,4,4,3,23,9702,54,6,12,12,8,2,9012,9,9602,9,6.166666667,180752,1,13,0,8
62,Y,3,21,36,21,13,7,6,9,9702,24,6,12,4,1,3,9410,10,9507,8,6.5,132627,1,59,0,10
48,Y,0,35,23,38,12,6,7,24,9702,54,4,10,5,3,5,8801,17,9412,17,13,172851,0,33,0,10
70,N,0,27,30,9,17,5,0,19,9702,48,6,14,6,3,5,9011,15,9512,15,9.333333333,32040,0,61,0,20
74,Y,0,50,16,57,1,0,1,18,9702,52,6,17,6,2,4,9510,25,9211,10,11.83333333,25519,0,13,0,15
44,N,0,28,39,25,5,4,1,22,9702,57,4,12,11,6,5,9401,37,9611,37,14.54545455,186980,1,15,0,50
74,Y,1,28,35,26,7,3,2,16,9702,46,6,13,8,3,5,9206,16,9601,16,10,40341,1,20,0,15
82,Y,0,43,30,34,11,5,0,30,9702,66,4,6,27,14,5,9111,17,9411,10,10.44444444,181408,1,22,0,10
78,Y,0,31,30,23,6,3,2,25,9702,63,6,11,8,6,5,8911,30,9405,21,19.25,72308,0,41,0,46
79,N,1,9,17,61,2,4,4,20,9702,53,5,13,17,6,2,9105,5,9202,5,3.705882353,143523,0,45,0,3
35,Y,4,31,31,34,1,1,3,14,9702,29,6,11,5,4,10,9406,16,9409,15,14.2,65421,1,20,0,15
62,N,3,23,32,38,5,2,1,16,9702,36,6,12,5,4,10,9412,15,9508,15,11.4,84582,1,12,0,25
75,N,1,29,55,28,0,10,7,10,9702,24,6,12,3,0,10,9411,15,9512,15,12.33333333,48587,1,61,1,15
47,Y,0,23,21,34,6,6,2,31,9702,74,5,12,20,10,2,8809,7,9312,5,4.5,124681,0,62,3,5
52,N,0,26,27,27,12,3,2,8,9702,20,6,15,3,1,10,9507,20,9601,20,16.66666667,95536,0,15,0,20
75,Y,0,0,0,0,0,0,0,28,9702,89,9,30,26,11,2,8912,5,9303,5,3.423076923,11158,0,20,0,4
68,Y,13,41,19,19,7,6,2,14,9702,39,5,12,5,1,5,9201,20,9602,20,10,38245,0,22,0,15
79,Y,3,44,52,13,17,7,0,20,9702,63,5,13,26,7,5,9510,12,9509,10,8.730769231,126469,1,55,0,15
50,Y,0,58,13,69,4,5,2,23,9702,54,5,11,13,8,3,8903,10,9005,7,7.230769231,20341,0,13,1,3
75,Y,20,50,49,16,5,0,0,36,9702,90,6,17,34,18,2,9212,20,9511,12,7.102941177,4629,1,11,0,15
38,Y,7,24,50,10,2,3,2,10,9702,25,4,10,2,2,10,9409,16,9508,16,13,122001,0,20,0,30
62,N,0,51,30,20,1,9,1,21,9702,58,6,14,14,5,5,9406,15,9504,15,8.5,133315,0,37,0,10
42,Y,22,22,55,20,4,3,2,11,9702,25,6,13,3,3,10,9501,20,9511,15,15,122988,1,18,0,14
65,N,0,27,28,25,4,6,1,34,9702,92,6,14,33,22,20,9512,40,9005,20,27.09090909,173774,1,56,0,25
66,N,3,26,26,32,9,3,4,14,9702,35,5,11,3,0,10,9302,17,9512,17,14,150386,1,24,0,30
68,Y,0,28,28,43,6,5,1,15,9702,32,6,13,6,3,5,9403,20,9409,6,13.16666667,112288,1,22,0,12
60,Y,3,0,0,0,0,0,0,32,9702,77,6,13,16,8,5,9202,25,9410,25,13.75,108976,1,14,0,25
78,Y,0,17,35,24,11,12,3,23,9702,58,6,12,18,12,5,9212,11,9502,10,8.222222222,139180,0,62,0,15
79,N,0,41,27,52,22,5,1,17,9702,44,6,13,7,3,5,9212,20,9601,20,9.142857143,74701,0,59,0,20
83,Y,1,68,21,51,11,9,11,32,9702,75,6,13,14,7,5,9211,23,9512,23,9.285714286,42419,0,59,0,23
68,Y,36,15,16,58,7,9,2,8,9702,22,4,8,6,3,5,9505,11,9506,10,7.666666667,122217,1,45,0,5
55,Y,4,0,0,0,0,0,0,12,9702,25,7,14,7,3,5,9511,7,9601,7,5.428571429,144850,1,2,1,5
80,Y,16,24,33,32,16,1,3,27,9702,71,6,14,17,14,5,9410,11,9509,10,6,159750,1,32,0,9
83,Y,6,34,28,6,6,2,4,15,9702,36,5,12,5,2,15,9402,25,9512,25,19.4,90694,0,9,0,30
71,Y,4,38,48,24,9,7,6,19,9702,46,6,15,13,8,2,9211,25,9403,16,11.46153846,171137,1,14,0,14
70,N,0,26,21,30,5,5,1,28,9702,65,6,13,12,5,1,8812,25,8609,15,14.91666667,130320,0,.,0,10
72,Y,19,32,32,35,9,1,5,6,9702,16,3,8,1,1,20,9507,20,9507,20,20,131434,1,52,0,20
55,Y,4,20,59,30,8,10,3,21,9702,55,5,13,10,3,5,9012,15,9602,15,9.6,31183,1,54,1,18
71,Y,0,37,41,27,16,2,3,12,9702,27,6,12,6,3,3,9409,7,9510,6,5.5,173348,1,16,0,8
42,Y,0,29,63,21,4,3,2,11,9702,26,6,13,3,2,25,9501,40,9506,32,32.33333333,25804,0,5,2,41
54,Y,5,38,12,31,6,10,3,20,9702,49,6,12,11,7,2,9202,9,9501,9,6,71425,1,23,0,7
78,Y,0,29,32,35,4,2,0,28,9702,62,3,5,35,20,2,9507,7,8610,5,2.971428571,59588,1,56,0,3
40,Y,2,33,15,46,3,0,1,7,9702,17,4,9,1,1,25,9506,25,9506,25,25,162676,1,2,0,25
56,Y,0,36,28,38,12,6,10,17,9702,41,6,12,7,3,5,9301,11,9504,11,8.857142857,170479,0,57,0,10
81,Y,0,24,34,42,9,0,1,29,9702,65,5,10,10,7,5,9001,20,9501,15,9.9,146341,1,8,0,20
76,Y,0,27,23,42,5,7,2,25,9702,63,3,7,20,9,3,8907,7,8902,6,5.5,21762,0,60,1,8
58,Y,0,25,51,3,7,2,0,6,9702,15,4,10,1,0,20,9510,20,9510,20,20,130530,0,22,0,20
68,N,0,16,39,17,6,2,1,25,9702,59,6,13,14,5,2,9202,10,9208,10,6,138182,0,45,0,5
49,Y,4,32,45,23,5,1,4,20,9702,52,6,15,6,3,3,9011,20,9512,20,10.5,25558,1,12,1,15
58,Y,2,33,28,25,3,4,1,32,9702,69,6,14,22,10,3,9110,11,9601,11,6.409090909,21204,1,34,0,8
44,N,0,5,62,0,4,0,2,13,9702,35,6,14,3,2,5,9309,25,9602,25,15,156457,0,3,0,25
66,Y,4,15,40,8,9,3,3,6,9702,14,5,11,1,1,30,9601,30,9601,30,30,38664,0,18,0,30
71,N,0,28,34,33,5,1,1,25,9702,61,6,14,12,5,3,8801,10,9412,10,7.75,77260,0,38,0,10
38,N,7,27,24,22,19,11,1,21,9702,52,6,13,8,6,5,9010,15,9404,10,10.75,127527,1,58,1,12
68,N,0,45,9,64,5,2,1,9,9702,20,6,11,1,1,50,9506,50,9506,50,50,39967,1,13,0,75
68,Y,0,41,8,52,14,2,1,27,9702,63,6,14,18,10,3,9502,13,9501,5,7.333333333,34883,1,52,0,5
60,N,0,39,49,21,12,18,4,13,9702,29,6,14,4,2,15,9412,25,9602,25,20.25,170817,0,5,0,23
62,Y,23,30,43,18,9,2,2,24,9702,91,5,20,11,3,5,9210,18,9411,15,11.36363636,9374,0,3,0,15
71,Y,0,21,20,46,1,2,3,19,9702,52,6,16,8,3,5,9101,15,9512,14,10.5,69122,1,22,0,13
78,Y,12,54,6,89,0,0,15,12,9702,33,4,10,2,2,15,9401,17,9510,17,16,169863,1,13,0,21
75,N,2,25,55,36,6,3,2,19,9702,46,6,11,7,4,5,9201,15,9412,15,12.14285714,71639,1,5,0,17
85,N,24,35,29,43,6,1,2,25,9702,64,6,11,14,7,3,9402,8,9601,8,4.714285714,154216,1,52,0,13
96,Y,1,44,30,39,21,8,4,19,9702,49,6,12,7,6,5,9201,15,9409,15,10.71428571,142579,1,8,0,20
56,N,0,37,33,32,8,5,0,25,9702,59,6,12,9,5,5,9204,30,9401,7,14.11111111,172846,0,16,0,10
46,N,0,16,37,20,5,2,1,16,9702,35,6,11,6,4,15,9407,20,9405,19,17,157481,0,3,0,19
68,Y,0,32,27,36,3,1,7,17,9702,47,6,12,7,6,5,9204,10,9310,10,8.571428571,130485,1,10,0,16
70,Y,8,38,58,20,8,4,1,29,9702,72,6,14,18,9,10,9201,35,9105,25,20.94444444,140928,1,5,1,21
41,Y,1,40,15,62,1,4,2,20,9702,47,6,13,7,4,5,9205,25,9601,25,16,74436,0,59,0,37
62,Y,24,31,22,21,10,8,2,21,9702,51,4,10,15,4,5,9007,20,9509,10,10.53333333,178296,1,2,0,15
60,Y,8,24,59,18,4,0,0,26,9702,63,6,14,11,7,5,8911,20,9307,15,12.54545455,145120,0,3,0,10
51,Y,11,31,30,25,2,0,0,28,9702,65,6,13,14,11,3,8901,10,9406,5,5.357142857,90727,1,1,1,5
50,Y,3,10,54,0,14,1,6,11,9702,26,6,14,4,3,8,9501,11,9512,11,10,36590,1,20,0,10
62,Y,0,28,29,22,6,0,2,10,9702,23,6,13,4,2,5,9501,10,9511,10,8.75,91507,0,5,1,14
60,N,0,28,21,50,9,2,6,11,9702,31,6,15,12,4,5,9512,14,9504,14,8.666666667,117026,1,26,1,9
52,Y,0,0,0,0,0,0,0,12,9702,32,5,11,3,1,5,9401,15,9511,15,9,131845,1,32,0,15
41,Y,0,25,25,35,8,5,5,29,9702,70,6,13,11,6,5,9304,25,9512,25,9.818181818,46671,0,17,2,10
52,N,2,19,26,25,5,5,2,25,9702,65,5,12,16,10,3,9205,7,9509,7,4.625,62056,1,44,0,7
42,Y,1,45,15,49,10,5,1,10,9702,30,4,10,9,4,3,9202,13,9506,10,10.22222222,181117,1,13,3,15
53,N,0,32,30,25,6,6,3,14,9702,33,6,14,7,4,2,9403,20,9507,10,9.857142857,140049,0,62,0,20
70,Y,0,27,8,52,0,2,0,34,9702,100,10,27,32,15,1,9105,20,9207,10,9.84375,1092,1,8,0,15
69,Y,0,30,16,33,9,1,0,10,9702,26,6,16,5,3,10,9504,30,9511,30,25,91431,1,56,1,50
74,Y,2,34,21,58,7,4,2,21,9702,63,5,23,21,11,3,9311,10,9301,5,5.714285714,13378,1,38,0,7
76,N,2,36,39,12,1,2,1,30,9702,76,6,16,18,12,3,8801,35,9112,25,20.72222222,46981,1,15,0,30
88,N,0,22,25,29,8,1,1,9,9702,20,6,12,2,2,5,9506,15,9512,15,10,86387,1,56,0,10
76,Y,0,45,30,45,5,2,2,31,9702,82,5,27,19,12,3,8706,26,9411,10,10.10526316,13434,1,42,0,15
75,Y,5,18,51,13,7,2,2,30,9702,71,6,13,8,6,3,8812,25,9512,25,12.875,73272,1,20,0,15
76,N,5,30,32,35,6,17,2,24,9702,65,5,12,17,7,3,9205,12,9203,11,7.764705882,74969,1,43,0,13
39,Y,4,25,40,27,3,3,1,26,9702,78,11,32,19,10,10,9304,25,9505,25,18.42105263,1442,1,5,1,24
39,Y,4,35,52,7,5,0,5,14,9702,33,6,12,4,4,5,9310,16,9509,16,9.5,99673,1,5,2,22
79,Y,2,29,46,16,5,4,3,14,9702,40,4,10,6,1,10,9203,21,9205,20,17.16666667,61421,1,22,0,20
50,Y,0,41,65,5,7,5,12,10,9702,24,5,12,2,1,25,9504,25,9412,25,25,171014,0,41,0,25
73,N,0,24,11,25,9,23,1,19,9702,52,6,13,8,4,3,9101,12,9601,12,9.375,79627,1,24,0,10
88,N,8,38,20,58,7,5,1,24,9702,106,6,26,31,11,3,8809,15,9102,10,9.516129032,4393,1,49,0,10
52,Y,10,31,28,38,6,0,5,26,9702,73,4,12,23,13,3,8610,15,8909,15,9.173913044,62928,0,22,1,15
54,N,4,58,4,48,9,2,2,5,9702,14,4,12,2,1,6,9603,20,9602,6,13,118060,1,62,0,22
38,Y,0,30,29,22,4,5,1,27,9702,67,4,9,13,8,3,8706,17,9504,17,7.769230769,18607,0,39,0,23
38,Y,0,34,26,43,3,3,0,6,9702,16,3,7,1,1,20,9506,20,9506,20,20,156034,0,11,0,15
88,N,5,0,0,0,0,0,0,28,9702,98,5,14,26,10,5,9110,11,9512,11,7.038461539,4225,1,24,0,10
53,Y,5,20,34,11,6,0,0,26,9702,65,6,13,12,5,5,9506,18,9312,10,13.25,89873,1,15,0,11
45,Y,0,20,26,63,2,3,0,16,9702,37,6,13,8,3,3,9310,11,9509,10,8,64772,1,45,2,15
77,N,0,30,34,18,8,3,2,17,9702,51,3,7,18,9,1,8903,5,9202,3,2.944444444,8742,0,46,0,3
31,Y,0,25,36,25,7,5,2,12,9702,29,6,13,5,2,6,9603,12,9511,6,9.6,29130,1,56,0,10
85,N,0,28,26,27,9,4,1,33,9702,74,6,14,20,16,3,8712,10,9311,10,6,69536,0,60,0,8
69,N,0,45,23,56,10,2,4,20,9702,45,6,13,4,2,20,9510,35,9306,20,26,45351,0,13,0,25
49,Y,9,0,0,0,2,23,0,17,9702,42,6,13,6,2,10,9211,25,9602,25,15.83333333,55358,1,51,1,30
54,Y,9,24,64,13,2,1,3,29,9702,71,6,12,12,8,5,9407,30,9103,25,20.83333333,117524,1,18,0,25
45,Y,8,31,32,32,3,3,0,30,9702,76,6,15,32,13,5,8805,15,9403,12,10.71875,95240,1,38,3,11
50,Y,0,23,53,0,6,6,1,6,9702,14,4,10,1,1,20,9509,20,9509,20,20,137626,1,43,1,20
77,N,0,31,25,31,4,2,2,20,9702,55,3,8,18,9,5,8705,20,8903,20,13.80555556,117411,0,49,0,20
77,Y,2,29,43,38,8,1,12,10,9702,24,5,11,3,2,10,9411,16,9507,16,13.33333333,161836,1,32,0,15
68,Y,0,28,11,62,4,0,1,21,9702,55,6,13,8,5,10,9204,20,9512,20,16,147838,0,4,0,20
47,Y,4,32,28,50,7,4,0,10,9702,25,6,14,5,4,3,9501,10,9506,10,7.8,123699,1,14,2,10
50,Y,24,33,43,18,18,0,0,22,9702,58,6,13,9,3,10,9502,20,9307,20,15,132444,0,41,0,20
70,Y,26,33,36,23,4,13,2,26,9702,65,9,21,16,9,5,9206,30,9603,10,12.75,113560,0,5,0,25
62,Y,6,39,26,40,5,9,5,34,9702,75,6,13,15,9,10,9209,17,9601,17,13.66666667,54003,1,52,1,15
66,Y,0,0,0,0,0,0,0,9,9702,23,6,14,3,2,10,9602,10,9506,10,10,54259,1,53,0,15
48,Y,0,32,16,16,9,0,0,25,9702,69,6,13,14,5,3,9209,15,9512,15,6.714285714,101674,0,17,0,5
32,Y,1,38,39,39,4,3,0,10,9702,23,5,11,2,0,10,9411,20,9603,20,15,115179,1,37,1,10
78,N,0,21,27,61,7,7,1,27,9702,69,6,13,19,7,4,8708,13,9411,10,8.631578947,144393,0,28,0,15
58,Y,6,35,26,12,7,3,17,27,9702,68,11,24,20,7,5,9503,13,9506,8,7.5,971,1,53,0,8
66,N,0,38,31,44,9,4,6,23,9702,58,6,14,29,14,5,9512,16,9312,5,11.72413793,147197,1,10,0,15
46,Y,3,21,55,0,5,3,4,19,9702,45,5,12,11,6,3,9301,10,9510,8,6.181818182,119570,1,10,2,10
76,Y,6,17,31,33,4,4,3,25,9702,89,5,29,16,6,3,9001,18,9511,14,9.5625,6388,1,28,0,14
46,Y,0,30,11,64,9,3,0,15,9702,41,6,12,5,2,10,9302,16,9511,16,12.4,147305,0,2,0,15
56,Y,14,20,25,34,4,1,0,10,9702,25,6,13,5,4,5,9502,20,9506,20,13,119474,1,14,0,15
67,N,2,25,35,4,8,1,1,24,9702,61,5,14,11,8,2,9212,15,9301,12,8.272727273,145392,0,9,0,15
78,N,9,32,32,49,5,6,5,23,9702,58,6,13,12,7,3,8911,12,9512,12,7.25,179606,1,38,0,15
67,N,0,20,7,71,8,5,0,35,9702,95,11,25,15,14,20,9509,75,9102,25,38.66666667,2321,0,19,0,25
75,N,0,31,48,20,10,0,0,16,9702,39,4,7,27,13,2,8912,10,9412,3,3.425925926,175602,0,47,0,3
51,Y,3,38,31,21,4,2,5,9,9702,22,4,10,2,2,10,9502,15,9510,15,12.5,118739,1,2,1,15
49,N,0,22,32,33,0,8,2,6,9702,13,5,11,1,1,50,9512,50,9512,50,50,134852,0,56,0,50
84,N,3,38,23,12,6,0,0,31,9702,69,6,12,18,14,2,8612,6,9309,6,4.444444444,80387,1,55,1,5
58,Y,0,0,0,0,0,0,0,23,9702,61,5,13,12,6,5,9307,15,9211,10,10.5,126949,0,36,0,10
72,Y,4,33,40,50,18,6,1,23,9702,59,8,24,14,5,3,9312,25,9608,25,16.14285714,186307,0,32,0,20
47,Y,1,26,70,14,12,4,4,14,9702,43,2,6,22,10,3,8801,10,9509,10,5.954545455,108215,1,23,0,10
52,Y,1,33,21,52,12,10,3,28,9702,61,6,11,19,10,4,9211,10,8702,5,5.947368421,71604,1,32,0,6
63,N,11,25,11,89,5,17,2,9,9702,21,4,10,2,1,13,9502,15,9511,15,14,120128,1,43,0,15
44,Y,0,32,51,24,7,3,3,27,9702,68,6,14,25,12,3,9112,9,9511,9,6.12,136990,0,5,1,8
45,Y,2,18,36,8,2,13,2,34,9702,86,6,15,28,17,5,9112,20,9512,10,8.75,16774,1,24,0,10
84,N,0,27,19,66,12,4,1,17,9702,70,4,15,11,4,10,9701,25,9509,10,16.09090909,4522,1,4,0,20
43,Y,3,26,26,36,6,5,1,32,9702,77,5,11,42,19,3,9210,7,9001,5,5.071428571,25027,1,60,0,5
62,Y,0,42,29,40,6,21,5,33,9702,85,5,12,48,25,2,9112,18,9406,13,8.729166667,112943,0,38,0,12
67,Y,0,42,60,5,6,15,16,12,9702,27,6,12,5,1,10,9507,13,9512,12,11.4,22989,1,38,1,11
70,N,0,36,31,17,6,3,2,23,9702,53,6,12,12,8,1,9410,10,9509,10,4.583333333,123805,0,58,0,7
56,N,0,31,13,46,4,2,2,15,9702,37,6,15,7,3,5,9310,15,9511,12,9.857142857,41448,0,7,0,15
92,N,0,36,13,43,8,1,0,35,9702,94,5,12,10,9,25,9504,100,9205,25,44.7,8386,0,58,0,7
43,Y,0,22,12,52,7,0,0,12,9702,27,10,22,2,1,10,9510,25,9602,25,17.5,2415,0,1,1,25
47,Y,0,0,0,0,0,0,0,19,9702,45,6,13,6,2,5,9301,25,9409,20,15,56124,1,40,2,20
43,N,0,21,21,37,5,8,4,8,9702,20,4,10,2,1,7,9502,20,9512,20,13.5,60195,0,24,0,25
71,Y,0,29,48,13,8,5,1,33,9702,131,11,39,48,15,5,8912,17,9312,15,12.91666667,6912,0,57,0,15
92,N,0,36,42,19,6,15,3,18,9702,46,6,14,6,4,5,9302,25,9508,17,14.66666667,119801,0,11,0,25
36,Y,0,26,48,0,7,3,1,23,9702,64,4,10,14,9,5,9603,10,8809,5,8.214285714,99497,1,38,3,5
44,Y,1,29,34,42,8,4,3,14,9702,69,8,31,9,3,25,9610,25,9310,25,25,5321,0,4,1,25
73,Y,14,42,27,39,6,12,2,23,9702,62,6,20,14,7,5,9005,25,9408,19,15.21428571,185304,1,2,0,21
34,N,0,15,43,20,10,6,6,8,9702,23,4,12,2,2,5,9411,15,9602,15,10,92814,0,5,0,25
63,Y,1,36,23,56,7,2,0,33,9702,75,6,13,25,13,4,8909,10,9404,10,7.32,70076,1,22,0,10
46,N,0,30,28,38,10,15,1,33,9702,80,6,14,19,14,3,8812,10,9111,10,7.052631579,30047,0,44,0,10
54,Y,0,23,35,42,9,15,2,18,9702,50,6,13,6,3,5,9109,50,9512,50,20.83333333,166485,1,27,0,45
71,Y,1,42,36,44,8,5,2,13,9702,32,5,12,7,5,3,9401,5,9406,4,4.142857143,172523,0,16,0,4
40,N,0,59,66,11,1,7,25,11,9702,28,5,12,6,0,5,9411,10,9410,10,8.166666667,119978,0,54,1,15
45,Y,4,0,0,0,0,0,0,9,9702,21,5,11,2,2,5,9504,15,9509,15,10,24915,0,41,1,10
48,Y,0,31,27,14,6,4,1,10,9702,23,6,13,4,3,5,9503,10,9512,10,8,168189,0,2,0,15
67,N,7,33,33,29,8,2,1,8,9702,20,4,10,2,0,5,9502,15,9512,15,10,70301,1,32,0,5
46,Y,2,33,40,30,6,1,3,16,9702,39,6,12,7,6,5,9403,10,9602,10,7,152094,0,25,0,10
60,N,0,22,26,14,1,2,2,30,9702,75,6,13,19,13,2,8803,12,9203,10,6.631578947,106898,0,24,0,5
70,Y,0,25,24,51,15,0,3,10,9702,24,6,12,4,1,5,9411,11,9504,11,9.5,64161,0,42,0,11
74,Y,1,23,14,41,5,11,3,24,9702,63,6,15,12,7,3,9211,15,9306,15,9.75,55302,1,11,0,15
63,N,0,28,32,31,5,6,3,24,9702,58,6,13,13,10,3,8909,11,9209,10,8.307692308,57929,0,58,0,10
73,N,0,27,39,36,5,36,2,8,9702,21,5,13,5,2,5,9506,8,9602,6,6.6,16813,0,12,0,10
64,Y,34,33,29,42,15,3,2,33,9702,84,6,14,32,18,3,8901,15,9508,10,8.875,167838,1,32,0,15
66,Y,29,33,13,42,5,3,1,10,9702,22,6,12,2,1,13,9507,15,9512,15,14,84100,1,2,0,14
85,Y,3,38,7,64,9,2,1,29,9702,66,5,10,14,9,5,9603,10,8908,5,5.857142857,123972,1,32,0,5
50,Y,0,32,23,47,7,8,4,27,9702,63,6,13,11,8,8,9312,13,9402,13,10.36363636,21746,0,62,0,10
54,Y,0,28,25,46,6,4,3,31,9702,73,6,13,17,8,0.07,8905,11,9404,10,6.827647059,101264,0,57,0,5
60,Y,24,19,79,0,1,3,0,26,9702,70,6,14,10,8,10,8910,31,9203,25,23.9,179143,1,15,0,25
64,Y,240,36,22,51,16,1,1,14,9702,42,5,22,8,4,2,9301,15,9509,15,9.25,14009,1,59,0,3
44,N,0,39,0,69,6,3,7,10,9702,25,2,7,15,11,10,9512,15,9309,12,10.6,187769,0,7,0,25
59,Y,2,12,45,16,7,4,10,18,9702,52,6,13,6,5,10,9507,20,9111,15,12.83333333,64224,1,17,0,20
56,N,0,33,23,40,6,8,1,20,9702,57,6,13,9,5,5,9009,18,9108,10,11.33333333,19129,0,53,0,5
37,N,0,32,29,26,4,12,10,12,9702,28,6,13,9,4,3,9510,10,9507,10,7.555555556,23723,0,20,0,10
60,N,1,34,17,35,4,12,0,25,9702,66,4,11,11,6,10,9512,20,8812,10,13.81818182,22425,1,58,0,20
76,Y,16,47,12,60,10,4,2,23,9702,53,5,12,6,5,5,8801,17,9212,17,13.16666667,114579,1,11,0,10
73,Y,27,22,54,16,2,3,4,17,9702,38,6,12,11,6,3,9310,7,9505,5,5.090909091,84199,0,15,0,5
69,Y,1,24,46,22,6,9,3,18,9702,44,4,9,5,4,5,9004,20,9204,20,15,55117,1,24,0,15
68,N,0,4,12,44,4,0,1,15,9702,47,8,29,18,6,5,9702,6,9503,5,5.055555556,13448,1,46,0,5
83,Y,13,60,7,75,10,3,3,29,9702,62,5,10,18,13,2,8812,6,9211,5,4.444444444,44370,0,13,0,5
47,Y,0,30,34,30,8,6,19,25,9702,64,4,9,12,1,5,9112,16,8905,12,10.83333333,158978,0,12,0,15
80,Y,0,34,23,38,4,2,1,8,9702,20,4,10,2,2,4,9412,15,9509,15,9.5,68669,0,22,0,15
41,Y,15,27,25,55,4,15,2,24,9702,61,6,13,22,11,5,9401,20,9509,20,9.409090909,125999,0,55,1,20
54,Y,11,10,15,36,3,1,1,12,9702,33,5,10,6,3,5,9301,15,9509,10,9.166666667,147956,1,31,1,5
51,Y,11,73,44,6,15,0,0,11,9702,27,5,11,2,1,23,9409,30,9504,30,26.5,156224,0,14,0,30
74,Y,7,56,13,56,1,0,1,10,9702,24,6,13,7,4,3,9502,12,9510,8,7.428571429,88868,1,4,0,8
64,Y,0,21,39,26,2,6,1,30,9702,71,4,10,16,11,5,9405,10,8909,10,6.875,21414,1,60,0,10
89,Y,27,34,42,28,4,2,1,24,9702,72,7,15,18,7,3,9009,20,9103,15,14.44444444,7160,1,17,0,14
45,Y,5,16,82,0,3,6,6,37,9702,103,10,24,26,13,5,8706,20,9301,20,13.38461539,1722,1,12,0,10
88,N,6,46,17,39,10,2,7,39,9702,94,11,23,24,10,3,9004,15,9403,12,10.875,250,0,49,0,15
94,Y,0,35,14,77,6,6,0,27,9702,71,4,8,28,17,5,9403,11,9202,9,7.428571429,36495,1,45,0,10
71,N,0,17,25,16,13,10,0,11,9702,32,2,5,14,6,2,9106,12,9504,10,5.785714286,83650,0,10,0,5
34,N,0,39,21,47,7,7,0,9,9702,24,5,11,6,1,5,9502,10,9506,10,8.5,118328,0,59,0,20
72,Y,10,34,14,44,14,5,3,16,9702,53,6,28,10,1,5,9405,14,9506,12,10.7,14319,1,26,0,19
51,N,0,29,24,37,7,0,2,31,9702,78,6,13,26,16,5,9211,10,9202,10,7.038461539,190597,0,27,0,12
56,Y,3,40,26,54,15,2,5,24,9702,67,6,13,8,2,15,9001,30,9212,25,23.75,169198,1,13,0,25
77,N,2,43,24,41,7,1,13,9,9702,24,6,14,4,3,10,9603,15,9509,10,12.25,177131,1,52,0,10
51,Y,0,31,33,28,2,7,2,22,9702,56,6,13,7,6,10,9102,24,9510,24,16.57142857,57052,0,56,0,29
77,N,14,17,23,36,6,0,0,38,9702,134,7,32,60,24,2,9104,6,9301,5,4.416666667,7330,1,52,0,6
69,Y,0,40,18,38,3,5,1,34,9702,83,7,14,38,23,3,8804,6,9512,5,4.973684211,15800,1,53,0,5
64,Y,0,26,30,17,7,15,3,11,9702,24,6,13,2,2,20,9501,25,9510,25,22.5,136721,0,9,1,30
58,Y,12,23,36,34,2,6,1,26,9702,77,6,27,15,5,5,9105,17,9402,15,12.66666667,14272,0,58,0,20
41,Y,6,20,26,43,11,3,3,26,9702,63,6,14,6,5,5,8809,25,9311,25,16.33333333,38944,1,28,0,25
48,Y,4,0,0,0,0,0,0,22,9702,45,5,11,11,9,3,8901,15,9504,11,8.272727273,112632,1,14,2,11
50,N,0,28,56,27,8,7,0,15,9702,45,4,11,5,3,5,9106,16,9509,16,9.8,159623,0,55,0,20
